# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 21 20:01:49 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) exponential 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.000156 -1.99852 10.11394 0.7834325433 2.3908655643    0.722  1.858  3.7534  2.405    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.125 1.106 0.458 0.090 -0.026 -0.066 -0.073
0.000156 -1.99852 10.11394 0.7834419608 2.3908691406    0.722  1.892  3.7445  2.335    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.040 1.084 0.407 0.007 -0.124 -0.173 -0.184
0.000156 -1.99852 10.11394 0.7834461331 2.3908705711    0.722  1.929  3.7368  2.267    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.051 1.054 0.346 -0.082 -0.227 -0.284 -0.298
0.000156 -1.99852 10.11394 0.7834481597 2.3908712864    0.722  1.964  3.7309  2.209    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 -0.139 1.016 0.282 -0.169 -0.323 -0.387 -0.404
0.000156 -1.99852 10.11394 0.7834489346 2.3908715248    0.722  1.987  3.7277  2.173    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.197 0.988 0.238 -0.225 -0.385 -0.452 -0.471
0.000156 -1.99852 10.11394 0.7834491730 2.3908717632    0.722  1.997  3.7266  2.158    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 -0.222 0.973 0.217 -0.250 -0.412 -0.481 -0.500
0.000156 -1.99852 10.11394 0.7834501266 2.3908720016    0.722  2.037  3.7224  2.101    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.324 0.911 0.133 -0.350 -0.519 -0.592 -0.613
0.000156 -1.99852 10.11394 0.7834509611 2.3908724785    0.722  2.078  3.7188  2.046    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.426 0.845 0.047 -0.450 -0.625 -0.702 -0.725
0.000156 -1.99852 10.11394 0.7834517956 2.3908727169    0.722  2.119  3.7155  1.992    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.526 0.779 -0.038 -0.549 -0.730 -0.811 -0.835
0.000156 -1.99852 10.11394 0.7834525704 2.3908729553    0.722  2.155  3.7128  1.945    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 -0.618 0.718 -0.117 -0.639 -0.825 -0.909 -0.935
0.000156 -1.99852 10.11394 0.7834539413 2.3908734322    0.722  2.182  3.7111  1.911    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 -0.684 0.672 -0.174 -0.705 -0.894 -0.980 -1.007
0.000156 -1.99852 10.11394 0.7834564447 2.3908743858    0.722  2.154  3.7132  1.948    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.615 0.716 -0.116 -0.637 -0.822 -0.906 -0.931
0.000156 -1.99852 10.11394 0.7834722996 2.3908801079    0.722  2.140  3.7139  1.965    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.579 0.745 -0.083 -0.601 -0.785 -0.868 -0.893
0.000156 -1.99852 10.11394 0.7834871411 2.3908855915    0.722  2.166  3.7117  1.930    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 -0.644 0.705 -0.137 -0.665 -0.853 -0.938 -0.965
0.000156 -1.99852 10.11394 0.7835052013 2.3908922672    0.722  2.213  3.7083  1.869    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.762 0.629 -0.238 -0.780 -0.975 -1.064 -1.092
0.000156 -1.99852 10.11394 0.7835224867 2.3908987045    0.722  2.254  3.7055  1.817    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.865 0.561 -0.326 -0.881 -1.080 -1.173 -1.203
0.000156 -1.99852 10.11394 0.7835383415 2.3909044266    0.722  2.295  3.7029  1.766    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 -0.967 0.493 -0.414 -0.981 -1.185 -1.281 -1.312
0.000156 -1.99852 10.11394 0.7835526466 2.3909096718    0.722  2.336  3.7004  1.715    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.767e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 -1.069 0.425 -0.502 -1.081 -1.290 -1.389 -1.421
0.000156 -1.99852 10.11394 0.7835653424 2.3909144402    0.723  2.376  3.6979  1.664    7  0.000  0.531     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.766e-05 7.765e-06 6.945e-05 -1.000 1.634e-04 -1.171 0.357 -0.590 -1.181 -1.394 -1.497 -1.530
0.000156 -1.99852 10.11394 0.7835764885 2.3909184933    0.723  2.417  3.6955  1.614    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.449e-01 2.761e-05 7.779e-06 6.945e-05 -1.000 1.638e-04 -1.273 0.291 -0.677 -1.280 -1.498 -1.603 -1.638
0.000156 -1.99852 10.11394 0.7835863233 2.3909220695    0.723  2.458  3.6931  1.564    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.449e-01 2.743e-05 7.886e-06 6.945e-05 -1.000 1.633e-04 -1.374 0.224 -0.764 -1.378 -1.601 -1.709 -1.746
0.000156 -1.99852 10.11394 0.7835952044 2.3909254074    0.723  2.498  3.6908  1.514    7  0.000  0.516     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.695e-05 8.325e-06 6.945e-05 -1.000 1.641e-04 -1.476 0.158 -0.851 -1.477 -1.704 -1.816 -1.853
0.000156 -1.99852 10.11394 0.7836033106 2.3909285069    0.723  2.539  3.6884  1.464    7  0.000  0.502     0.00     0.00 -1    -1e-30      0.00 7.548e-01 2.450e-01 2.622e-05 9.151e-06 6.945e-05 -1.000 1.641e-04 -1.577 0.095 -0.936 -1.574 -1.806 -1.921 -1.960
0.000156 -1.99852 10.11394 0.7836107612 2.3909311295    0.723  2.579  3.6861  1.414    7  0.000  0.486     0.00     0.00 -1    -1e-30      0.00 7.547e-01 2.451e-01 2.543e-05 1.011e-05 6.945e-05 -1.000 1.642e-04 -1.677 0.034 -1.020 -1.671 -1.908 -2.025 -2.066
0.000156 -1.99852 10.11394 0.7836177349 2.3909337521    0.723  2.619  3.6838  1.365    7  0.000  0.473     0.00     0.00 -1    -1e-30      0.00 7.546e-01 2.452e-01 2.472e-05 1.098e-05 6.946e-05 -1.000 1.392e-04 -1.777 -0.006 -1.100 -1.769 -2.011 -2.132 -2.173
0.000156 -1.99852 10.11394 0.7836242318 2.3909361362    0.723  2.659  3.6814  1.316    7  0.000  0.461     0.00     0.00 -1    -1e-30      0.00 7.545e-01 2.454e-01 2.411e-05 1.174e-05 6.946e-05 -1.000 1.248e-04 -1.877 -0.038 -1.179 -1.867 -2.115 -2.238 -2.281
0.000156 -1.99852 10.11394 0.7836304903 2.3909385204    0.723  2.698  3.6791  1.267    7  0.000  0.450     0.00     0.00 -1    -1e-30      0.00 7.543e-01 2.456e-01 2.356e-05 1.241e-05 6.947e-05 -1.000 1.642e-04 -1.976 -0.065 -1.255 -1.965 -2.218 -2.345 -2.389
0.000156 -1.99852 10.11394 0.7836364508 2.3909406662    0.723  2.738  3.6767  1.217    7  0.000  0.441     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.309e-05 1.299e-05 6.946e-05 -1.000 1.642e-04 -2.076 -0.084 -1.328 -2.062 -2.321 -2.451 -2.497
0.000156 -1.99852 10.11394 0.7836421728 2.3909428120    0.723  2.779  3.6743  1.167    7  0.000  0.433     0.00     0.00 -1    -1e-30      0.00 7.539e-01 2.460e-01 2.267e-05 1.350e-05 6.944e-05 -1.000 1.641e-04 -2.178 -0.097 -1.401 -2.161 -2.426 -2.560 -2.607
0.000156 -1.99852 10.11394 0.7836471200 2.3909444809    0.723  2.820  3.6718  1.116    7  0.000  0.426     0.00     0.00 -1    -1e-30      0.00 7.536e-01 2.462e-01 2.230e-05 1.396e-05 6.941e-05 -1.000 1.641e-04 -2.280 -0.104 -1.471 -2.260 -2.532 -2.669 -2.718
0.000156 -1.99852 10.11394 0.7836512923 2.3909461498    0.723  2.861  3.6693  1.065    7  0.000  0.421     0.00     0.00 -1    -1e-30      0.00 7.534e-01 2.464e-01 2.199e-05 1.435e-05 6.934e-05 -1.000 1.641e-04 -2.381 -0.102 -1.538 -2.358 -2.637 -2.778 -2.829
0.000156 -1.99852 10.11394 0.7836548090 2.3909473419    0.723  2.902  3.6667  1.014    7  0.000  0.416     0.00     0.00 -1    -1e-30      0.00 7.532e-01 2.466e-01 2.173e-05 1.471e-05 6.925e-05 -1.000 1.471e-04 -2.484 -0.091 -1.602 -2.455 -2.743 -2.888 -2.940
0.000156 -1.99852 10.11394 0.7836580276 2.3909485340    0.723  2.942  3.6642  0.964    7  0.000  0.413     0.00     0.00 -1    -1e-30      0.00 7.530e-01 2.469e-01 2.150e-05 1.504e-05 6.911e-05 -1.000 1.126e-04 -2.585 -0.066 -1.659 -2.550 -2.847 -2.996 -3.050
0.000156 -1.99852 10.11394 0.7836613059 2.3909497261    0.723  2.985  3.6614  0.910    7  0.000  0.410     0.00     0.00 -1    -1e-30      0.00 7.528e-01 2.471e-01 2.132e-05 1.534e-05 6.896e-05 -1.000 1.641e-04 -2.692 -0.027 -1.713 -2.649 -2.957 -3.111 -3.167
0.000156 -1.99852 10.11394 0.7836642861 2.3909509182    0.723  3.028  3.6587  0.856    7  0.000  0.409     0.00     0.00 -1    -1e-30      0.00 7.525e-01 2.473e-01 2.117e-05 1.562e-05 6.879e-05 -1.000 1.640e-04 -2.799 0.023 -1.762 -2.748 -3.067 -3.227 -3.285
0.000156 -1.99852 10.11394 0.7836656570 2.3909513950    0.723  3.051  3.6572  0.826    7  0.000  0.408     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.474e-01 2.110e-05 1.577e-05 6.870e-05 -1.000 1.641e-04 -2.858 0.035 -1.791 -2.799 -3.125 -3.288 -3.348
0.000156 -1.99852 10.11394 0.7836661339 2.3909516335    0.723  3.056  3.6568  0.820    7  0.000  0.408     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.108e-05 1.582e-05 6.867e-05 -1.000 1.642e-04 -2.871 0.035 -1.798 -2.811 -3.138 -3.302 -3.362
0.000156 -1.99852 10.11394 0.7836661935 2.3909516335    0.723  3.054  3.6569  0.822    7  0.000  0.408     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.108e-05 1.582e-05 6.867e-05 -1.000 1.642e-04 -2.866 0.035 -1.796 -2.807 -3.134 -3.297 -3.357
0.000156 -1.99852 10.11394 0.7836662531 2.3909516335    0.723  3.054  3.6570  0.823    7  0.000  0.408     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.108e-05 1.583e-05 6.866e-05 -1.000 1.641e-04 -2.864 0.035 -1.794 -2.805 -3.132 -3.295 -3.354
0.000156 -1.99852 10.11394 0.7836663723 2.3909516335    0.723  3.058  3.6567  0.818    7  0.000  0.408     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.107e-05 1.584e-05 6.866e-05 -1.000 1.642e-04 -2.875 0.034 -1.801 -2.815 -3.142 -3.306 -3.366
0.000156 -1.99852 10.11394 0.7836664319 2.3909516335    0.723  3.062  3.6565  0.813    7  0.000  0.408     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.107e-05 1.584e-05 6.865e-05 -1.000 1.642e-04 -2.884 0.034 -1.806 -2.823 -3.151 -3.316 -3.375
0.000156 -1.99852 10.11394 0.7836666107 2.3909516335    0.723  3.067  3.6562  0.807    7  0.000  0.407     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.106e-05 1.586e-05 6.864e-05 -1.000 1.642e-04 -2.897 0.033 -1.813 -2.834 -3.164 -3.329 -3.389
0.000156 -1.99852 10.11394 0.7836667895 2.3909518719    0.723  3.081  3.6553  0.789    7  0.000  0.407     0.00     0.00 -1    -1e-30      0.00 7.521e-01 2.477e-01 2.099e-05 1.611e-05 6.846e-05 -1.000 1.641e-04 -2.933 0.031 -1.835 -2.867 -3.200 -3.366 -3.427
0.000156 -1.99852 10.11394 0.7836671472 2.3909518719    0.723  3.130  3.6519  0.726    7  0.000  0.406     0.00     0.00 -1    -1e-30      0.00 7.519e-01 2.480e-01 2.085e-05 1.652e-05 6.817e-05 -1.000 1.642e-04 -3.056 0.035 -1.900 -2.973 -3.319 -3.493 -3.557
0.000156 -1.99852 10.11394 0.7836676836 2.3909521103    0.723  3.197  3.6471  0.640    7  0.523  0.404     0.00     0.00 -1    -1e-30      0.00 7.513e-01 2.485e-01 2.054e-05 1.744e-05 6.752e-05 -1.000 1.642e-04 -3.223 0.045 -1.985 -3.117 -3.481 -3.665 -3.732
0.000156 -1.99852 10.11394 0.7836679816 2.3909521103    0.723  3.205  3.6466  0.630    7  0.519  0.404     0.00     0.00 -1    -1e-30      0.00 7.512e-01 2.486e-01 2.048e-05 1.762e-05 6.739e-05 -1.000 1.641e-04 -3.243 0.045 -1.995 -3.134 -3.500 -3.685 -3.753
0.000156 -1.99852 10.11394 0.7836680412 2.3909521103    0.723  3.205  3.6432  0.617    8  0.519  0.418    44.50    23.79  1 -3.62e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -3.243 0.134 -1.949 -3.117 -3.493 -3.684 -3.755
0.000156 -1.99852 10.11394 0.7836681008 2.3909523487    0.721  2.976  3.6589  0.908    8  0.519  0.420    23.75    13.81  1 -1.48e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -2.669 0.109 -1.647 -2.618 -2.935 -3.093 -3.151
0.000156 -1.99852 10.11394 0.7836682200 2.3909523487    0.719  2.817  3.6695  1.108    8  0.519  0.420    15.43     9.50  1 -8.49e-08      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -2.272 -0.016 -1.436 -2.249 -2.527 -2.667 -2.717
0.000156 -1.99852 10.11394 0.7836683989 2.3909523487    0.714  2.607  3.6837  1.372    8  0.519  0.420     8.74     5.79  1 -4.39e-08      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -1.746 0.025 -1.069 -1.738 -1.980 -2.101 -2.143
0.000156 -1.99852 10.11394 0.7836686969 2.3909525871    0.707  2.611  3.6832  1.361    8  0.519  0.420     8.95     5.88  1 -4.49e-08      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -1.758 0.027 -1.077 -1.750 -1.993 -2.115 -2.157
0.000156 -1.99852 10.11394 0.7836690545 2.3909525871    0.698  2.695  3.6773  1.248    8  0.520  0.420    11.43     7.22  1  -5.9e-08      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -1.969 -0.001 -1.229 -1.955 -2.213 -2.342 -2.387
0.000156 -1.99852 10.11394 0.7836694717 2.3909528255    0.688  2.884  3.6643  1.001    8  0.520  0.420    19.49    11.36  1 -1.12e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -2.440 0.054 -1.522 -2.405 -2.700 -2.849 -2.903
0.000156 -1.99852 10.11394 0.7836700082 2.3909530640    0.677  3.053  3.6525  0.777    8  0.520  0.420    31.65    17.10  1 -2.15e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -2.863 0.176 -1.728 -2.784 -3.126 -3.297 -3.360
0.000156 -1.99852 10.11394 0.7836706042 2.3909530640    0.664  3.166  3.6446  0.625    8  0.520  0.420    44.10    22.50  1 -3.47e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -3.144 0.195 -1.870 -3.025 -3.397 -3.585 -3.655
0.000156 -1.99852 10.11394 0.7836712003 2.3909533024    0.649  3.227  3.6401  0.536    8  0.521  0.420    53.59    26.22  1 -4.64e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.812e-04 -3.297 0.219 -1.936 -3.151 -3.543 -3.741 -3.815
0.000156 -1.99852 10.11394 0.7836719751 2.3909537792    0.633  3.256  3.6377  0.487    8  0.521  0.420    59.97    28.33  1 -5.46e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.812e-04 -3.370 0.240 -1.958 -3.208 -3.611 -3.815 -3.891
0.000156 -1.99852 10.11394 0.7836727500 2.3909540176    0.617  3.272  3.6362  0.453    8  0.522  0.420    65.08    29.65  1 -6.11e-07      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.811e-04 -3.410 0.261 -1.961 -3.237 -3.649 -3.856 -3.934
0.000156 -1.99852 10.11394 0.7836763859 2.3909552097    0.523 -9.999  4.0000  1.898    9  0.524  0.000     0.00     0.00 -1    -1e-30      0.00 7.512e-01 2.486e-01 2.145e-05 1.763e-05 6.815e-05 -1.000 1.812e-04 29.767 30.110 29.972 30.250 30.478 30.557 30.646
#isochrone terminated
